Country Code,Country Name,Region Name,Income Group,Year,FISI,Availability_Index,Access_Index,Utilization_Index,Stability_Index,Risk Category
AFG,Afghanistan,South Asia,Low income,2010,0.6445534554520105,0.8822780590327773,0.530893434269694,0.43171128599297587,0.4507833910602998,high risk
AFG,Afghanistan,South Asia,Low income,2011,0.6658858589489401,0.885975167048804,0.5677090466935,0.48783921986065276,0.45338130094847073,high risk
AFG,Afghanistan,South Asia,Low income,2012,0.6457464371937984,0.8806070968082411,0.5155105043686946,0.4726334016199486,0.4530362461126749,high risk
AFG,Afghanistan,South Asia,Low income,2013,0.6359340122905478,0.8847052252917389,0.5012609319807004,0.42607676227539965,0.4517475215888812,high risk
AFG,Afghanistan,South Asia,Low income,2014,0.6375650513120097,0.8800910389126437,0.4942381824418973,0.45952147148938965,0.45552640193983,high risk
AFG,Afghanistan,South Asia,Low income,2015,0.6388073993886906,0.8864413192616952,0.4807990175543342,0.4776085571284325,0.4556658856563159,high risk
AFG,Afghanistan,South Asia,Low income,2016,0.6257698269396719,0.8765812065790063,0.4820035435584664,0.420203569577656,0.4500383053592074,medium risk
AFG,Afghanistan,South Asia,Low income,2017,0.6164736808861275,0.8772005771059568,0.44742290841854826,0.4186396727317692,0.45713751072276637,medium risk
AFG,Afghanistan,South Asia,Low income,2018,0.6066659506555326,0.8849946771948322,0.42877085730007003,0.3718366327955363,0.4550755177883221,medium risk
AFG,Afghanistan,South Asia,Low income,2019,0.6054767330925042,0.8736709620399596,0.4197221018990958,0.416411563106782,0.4508665549384952,medium risk
AFG,Afghanistan,South Asia,Low income,2020,0.626262398947322,0.8675073836597789,0.46741367569567355,0.4729978760312983,0.453904409133424,medium risk
AGO,Angola,Sub-Saharan Africa,Lower middle income,2000,0.7107274947042002,0.9108665525078253,0.6514818717824497,0.6233168807226054,0.38292520038629524,high risk
AGO,Angola,Sub-Saharan Africa,Lower middle income,2001,0.7227622419637669,0.9299531046336668,0.6468429809436004,0.7266526399291583,0.31820139891897625,high risk
AGO,Angola,Sub-Saharan Africa,Lower middle income,2002,0.7248791349164321,0.9274469048035006,0.6439052610931831,0.7105856265554424,0.36093967122507065,high risk
AGO,Angola,Sub-Saharan Africa,Lower middle income,2003,0.707514601297174,0.9233061559830488,0.6308950887002749,0.6553980855430315,0.3374259964161158,high risk
AGO,Angola,Sub-Saharan Africa,Lower middle income,2004,0.7078095485974116,0.9257118591517188,0.6347520954573086,0.6429749388431908,0.33768623648701906,high risk
AGO,Angola,Sub-Saharan Africa,Lower middle income,2005,0.7004420576845183,0.9239221755391939,0.6279492853544522,0.6211455896364413,0.32877708944692596,high risk
AGO,Angola,Sub-Saharan Africa,Lower middle income,2006,0.6924657759488403,0.9229584837248404,0.6181831495642663,0.6046000632366291,0.31424952069419904,high risk
AGO,Angola,Sub-Saharan Africa,Lower middle income,2007,0.6709807984339352,0.9200051195128651,0.5854690775093567,0.5311681340921985,0.3177520484143487,high risk
AGO,Angola,Sub-Saharan Africa,Lower middle income,2008,0.6690958887416232,0.9157172476629157,0.591859459268899,0.5302077171055708,0.30479996219967714,high risk
AGO,Angola,Sub-Saharan Africa,Lower middle income,2009,0.6601225389877826,0.9074712886258862,0.5979058894602481,0.5054195353423149,0.2796621759867095,high risk
AGO,Angola,Sub-Saharan Africa,Lower middle income,2010,0.657438061124445,0.9045203801338969,0.5951400632511772,0.4836503479208812,0.29693558604933906,high risk
AGO,Angola,Sub-Saharan Africa,Lower middle income,2011,0.6420763138915676,0.9005615589544602,0.570203663290499,0.43766146071616996,0.30094248143472246,high risk
AGO,Angola,Sub-Saharan Africa,Lower middle income,2012,0.6352079228750511,0.906419603510372,0.5496793252672683,0.41797717545123425,0.3002647171535778,high risk
AGO,Angola,Sub-Saharan Africa,Lower middle income,2013,0.6326582355419741,0.8926451778415558,0.5622032490758121,0.4143585667911776,0.2985693644262098,high risk
AGO,Angola,Sub-Saharan Africa,Lower middle income,2014,0.6265278759721435,0.8920558977103069,0.5552319095469733,0.39338254275938034,0.29419041740014445,medium risk
AGO,Angola,Sub-Saharan Africa,Lower middle income,2015,0.6187842154407739,0.8723766160273516,0.5510836555609738,0.39807415205833235,0.29864899701860803,medium risk
AGO,Angola,Sub-Saharan Africa,Lower middle income,2016,0.6177952414642153,0.868323852542453,0.5597067210853226,0.3937807591720438,0.28991046830553857,medium risk
AGO,Angola,Sub-Saharan Africa,Lower middle income,2017,0.6158068614307722,0.8853578189855096,0.5370771870083989,0.37895090336031284,0.2913196148666787,medium risk
AGO,Angola,Sub-Saharan Africa,Lower middle income,2018,0.6166425358053185,0.8832034879827718,0.5422839132984187,0.3835841566597983,0.28758895415809627,medium risk
AGO,Angola,Sub-Saharan Africa,Lower middle income,2019,0.6127256351618746,0.8815920393129375,0.5332337335970816,0.38133710613389143,0.2861208895832763,medium risk
AGO,Angola,Sub-Saharan Africa,Lower middle income,2020,0.613468164642102,0.8778547365216829,0.5409197397507691,0.3745216815708388,0.2924806391504818,medium risk
ALB,Albania,Europe & Central Asia,Upper middle income,2000,0.5250089257811781,0.852512873165498,0.3736516702417148,0.2015614763959658,0.2778270265537973,medium risk
ALB,Albania,Europe & Central Asia,Upper middle income,2001,0.5206467162882524,0.8532925970280099,0.37711043628347146,0.18418709296168467,0.2571232176516957,medium risk
ALB,Albania,Europe & Central Asia,Upper middle income,2002,0.5174317674868592,0.8531001795374645,0.3580853122196345,0.19106912052932792,0.26737155951055863,medium risk
ALB,Albania,Europe & Central Asia,Upper middle income,2003,0.5094354825643086,0.8534487672228237,0.35011689549549635,0.15521394770841251,0.26492543246845546,medium risk
ALB,Albania,Europe & Central Asia,Upper middle income,2004,0.5025073598000556,0.8525957072136284,0.34516050811696414,0.11944490067950986,0.2666945958505899,medium risk
ALB,Albania,Europe & Central Asia,Upper middle income,2005,0.5175271552158945,0.859563180863588,0.34561318546797076,0.2002136341978537,0.266572547335934,medium risk
ALB,Albania,Europe & Central Asia,Upper middle income,2006,0.5080969876092701,0.8554611202469073,0.34089440621734485,0.1608760489363507,0.2634187353656743,medium risk
ALB,Albania,Europe & Central Asia,Upper middle income,2007,0.5055705860712211,0.8436783839313335,0.3439184459399822,0.1842555507406626,0.24856910737062385,medium risk
ALB,Albania,Europe & Central Asia,Upper middle income,2008,0.49281394491589997,0.8516280773141199,0.33634755153936813,0.10219108962259069,0.23953190056702003,low risk
ALB,Albania,Europe & Central Asia,Upper middle income,2009,0.517703301019648,0.8425043250448677,0.33896819753503,0.18257942641561203,0.3441613185256678,medium risk
ALB,Albania,Europe & Central Asia,Upper middle income,2010,0.48888502538553513,0.8366382842903022,0.33797233178428293,0.1092875881890095,0.24296582603851943,low risk
ALB,Albania,Europe & Central Asia,Upper middle income,2011,0.4857811540342581,0.8337703045735557,0.3391039998187548,0.0911621756353357,0.24578337275939344,low risk
ALB,Albania,Europe & Central Asia,Upper middle income,2012,0.4864980039331699,0.8302124314189486,0.33517742605376954,0.12010845591951383,0.23895690107688355,low risk
ALB,Albania,Europe & Central Asia,Upper middle income,2013,0.48219641123046736,0.8284130256463454,0.34222495328107777,0.09350360496866729,0.22758782828203816,low risk
ALB,Albania,Europe & Central Asia,Upper middle income,2014,0.4846015200176994,0.832671872640975,0.36015934975047037,0.07968606559405653,0.2102137079803988,low risk
ALB,Albania,Europe & Central Asia,Upper middle income,2015,0.48268639675404834,0.8302273078937839,0.3496161472015802,0.09189907746450486,0.21283845210923336,low risk
ALB,Albania,Europe & Central Asia,Upper middle income,2016,0.4819538411196614,0.827246877180401,0.3527383815912892,0.0897085012064367,0.21184867059432494,low risk
ALB,Albania,Europe & Central Asia,Upper middle income,2017,0.4800539537627282,0.8281367455162515,0.3459522027243139,0.09119772207961266,0.2088929095132768,low risk
ALB,Albania,Europe & Central Asia,Upper middle income,2018,0.4754230326117729,0.826347624310191,0.3363143737730476,0.08732231123656939,0.2059421604686451,low risk
ALB,Albania,Europe & Central Asia,Upper middle income,2019,0.4770484619994437,0.8285779330377043,0.3325783952505931,0.09331001885165444,0.21231511587623858,low risk
ALB,Albania,Europe & Central Asia,Upper middle income,2020,0.4800643411263191,0.8280154336343715,0.3346720865080471,0.1129705077347337,0.210073103732976,low risk
AND,Andorra,Europe & Central Asia,High income,2000,0.4910789822076867,0.8735466360965372,0.31763831520905733,0.1292111392674689,0.17991441544156234,low risk
AND,Andorra,Europe & Central Asia,High income,2001,0.48956004839849504,0.869928790945896,0.3197310605510322,0.11800279070105188,0.18645863499779483,low risk
AND,Andorra,Europe & Central Asia,High income,2002,0.4877982944627193,0.8675855766311802,0.30458127023370857,0.12590860041414345,0.20335595118675406,low risk
AND,Andorra,Europe & Central Asia,High income,2003,0.4826838881292362,0.8772460386739058,0.2976645169560369,0.09047985671918785,0.19276092709989712,low risk
AND,Andorra,Europe & Central Asia,High income,2004,0.4716601062411259,0.864392083235229,0.2960120524080254,0.05600862152372075,0.1913224266404572,low risk
AND,Andorra,Europe & Central Asia,High income,2005,0.47683549767949074,0.8704293824748811,0.29214287075988554,0.0918027806238927,0.18166977578659135,low risk
AND,Andorra,Europe & Central Asia,High income,2006,0.47455757033193313,0.8704484504518506,0.2929412587428176,0.10431183035668262,0.15232691983230157,low risk
AND,Andorra,Europe & Central Asia,High income,2007,0.4749476827698436,0.8721315071612737,0.2908331821721441,0.13243972395565176,0.12652777773562035,low risk
AND,Andorra,Europe & Central Asia,High income,2008,0.4585602303013806,0.8599454972246482,0.29050100161615017,0.05555924268879189,0.12731896348904975,low risk
AND,Andorra,Europe & Central Asia,High income,2009,0.4645237203815234,0.862779118750841,0.29300178910808194,0.08217914856727869,0.12789775909113735,low risk
AND,Andorra,Europe & Central Asia,High income,2010,0.46585809522286986,0.8722252611533327,0.29076174453704945,0.07245254798025229,0.12581056802256085,low risk
AND,Andorra,Europe & Central Asia,High income,2011,0.4599736975030432,0.8598291524441988,0.2891780452353922,0.057112172327565956,0.13814531403740732,low risk
AND,Andorra,Europe & Central Asia,High income,2012,0.4723292659557249,0.8676706724278752,0.29407228094315296,0.08733581194962023,0.15959293939457259,low risk
AND,Andorra,Europe & Central Asia,High income,2013,0.4654453909574996,0.8605315892445626,0.29433502905423964,0.06104202700701611,0.1585062832823347,low risk
AND,Andorra,Europe & Central Asia,High income,2014,0.46401614516234885,0.8528853390253477,0.2911721583566889,0.04677278473027417,0.18996296223774667,low risk
AND,Andorra,Europe & Central Asia,High income,2015,0.4691434325066343,0.8524477080987556,0.29000701170316456,0.05768729014169509,0.21672768156618935,low risk
AND,Andorra,Europe & Central Asia,High income,2016,0.4716493181519776,0.8523740180127262,0.2872693981777873,0.053654498181966694,0.2431381117750393,low risk
AND,Andorra,Europe & Central Asia,High income,2017,0.477032920533739,0.8488434946572389,0.288900058592897,0.06853192010945126,0.2703047805103777,low risk
AND,Andorra,Europe & Central Asia,High income,2018,0.47583268846973176,0.852290048687481,0.2871234524866808,0.04734878699889266,0.27784876799267444,low risk
AND,Andorra,Europe & Central Asia,High income,2019,0.47280989819707386,0.8457586991850293,0.2852170795150854,0.05161090593655239,0.274664391853691,low risk
AND,Andorra,Europe & Central Asia,High income,2020,0.4815434344222374,0.8479220988743381,0.2970419286539017,0.07518915993520348,0.27989094857367414,low risk
ARE,United Arab Emirates,Middle East & North Africa,High income,2000,0.49898771725418073,0.8872588502540841,0.31666912688733634,0.13575420974012584,0.19146871750218203,low risk
ARE,United Arab Emirates,Middle East & North Africa,High income,2001,0.5101566010346454,0.9151262236668574,0.31577360595983245,0.13519706639836032,0.19396313213465827,medium risk
ARE,United Arab Emirates,Middle East & North Africa,High income,2002,0.5111161500797419,0.9244971181483991,0.3211494012247645,0.11265593503145734,0.1871606146548948,medium risk
ARE,United Arab Emirates,Middle East & North Africa,High income,2003,0.523566811651499,0.9316437458857199,0.32711049056625213,0.16953495443279826,0.18230615308277084,medium risk
ARE,United Arab Emirates,Middle East & North Africa,High income,2004,0.5106278224386731,0.9301431525268761,0.305731909027491,0.1240208581877986,0.18831906661003728,medium risk
ARE,United Arab Emirates,Middle East & North Africa,High income,2005,0.5191121823416031,0.9249814086558469,0.3106061450821675,0.17159255717981875,0.20132594518427482,medium risk
ARE,United Arab Emirates,Middle East & North Africa,High income,2006,0.5236785893208386,0.929284192202228,0.31788791743068573,0.128848929566556,0.24847465183838796,medium risk
ARE,United Arab Emirates,Middle East & North Africa,High income,2007,0.5295811075262183,0.9287254813126474,0.3253162259537911,0.12218393476099966,0.28112304667248045,medium risk
ARE,United Arab Emirates,Middle East & North Africa,High income,2008,0.5275149046000108,0.9226472927324902,0.31951443495120874,0.13198713763122036,0.2853572425131274,medium risk
ARE,United Arab Emirates,Middle East & North Africa,High income,2009,0.5195293145866952,0.9195733185597984,0.33340369590078767,0.09873085858205329,0.24579499736821017,medium risk
ARE,United Arab Emirates,Middle East & North Africa,High income,2010,0.5064618887515363,0.9054819083003516,0.3253330292898281,0.1187298840160235,0.19239822694695788,medium risk
ARE,United Arab Emirates,Middle East & North Africa,High income,2011,0.5125981105417019,0.9344985885921161,0.3114086459940618,0.15198373476896154,0.1505234739419514,medium risk
ARE,United Arab Emirates,Middle East & North Africa,High income,2012,0.5076907674876145,0.9390544112917935,0.31934985564698115,0.09050806477264832,0.15125224373937038,medium risk
ARE,United Arab Emirates,Middle East & North Africa,High income,2013,0.5119412501221948,0.928651651247732,0.3054469247984587,0.17661159828526155,0.14903181627183465,medium risk
ARE,United Arab Emirates,Middle East & North Africa,High income,2014,0.5075125344077391,0.9182705793813987,0.32777684677897817,0.12633164992053034,0.15281000755604413,medium risk
ARE,United Arab Emirates,Middle East & North Africa,High income,2015,0.49696543742102417,0.9167401878002668,0.3093024407472402,0.09724190591395572,0.15261562793101371,low risk
ARE,United Arab Emirates,Middle East & North Africa,High income,2016,0.49677047188861423,0.9091887232753345,0.3160714430045553,0.09601774889211559,0.15913924895530956,low risk
ARE,United Arab Emirates,Middle East & North Africa,High income,2017,0.496632126392392,0.9082570360139826,0.316377305371661,0.09990407101880142,0.15620339814987014,low risk
ARE,United Arab Emirates,Middle East & North Africa,High income,2018,0.4870440827790839,0.9051411998908704,0.29718748554717234,0.08679629111493235,0.15207942327562798,low risk
ARE,United Arab Emirates,Middle East & North Africa,High income,2019,0.48634000740182465,0.8958711067442752,0.3032217751980992,0.09459316160996879,0.15224038602126314,low risk
ARE,United Arab Emirates,Middle East & North Africa,High income,2020,0.488473039825332,0.8931285884069836,0.3219372117083021,0.0761255030876155,0.15481076991270434,low risk
ARG,Argentina,Latin America & Caribbean,Upper middle income,2000,0.5360148612021576,0.9013160933454081,0.43039879152454635,0.13581862425633434,0.17330661845453543,medium risk
ARG,Argentina,Latin America & Caribbean,Upper middle income,2001,0.5360741796533718,0.9011726802212585,0.43722566956089776,0.11991915652653287,0.17633022145079433,medium risk
ARG,Argentina,Latin America & Caribbean,Upper middle income,2002,0.5490488027235305,0.9051198252916672,0.45975476518347935,0.12205112465213035,0.20511182902666808,medium risk
ARG,Argentina,Latin America & Caribbean,Upper middle income,2003,0.5328213799272621,0.8958555303983984,0.42593216748593454,0.12270402493050453,0.18862609188364457,medium risk
ARG,Argentina,Latin America & Caribbean,Upper middle income,2004,0.5303042182861839,0.8935644331216647,0.42182291331732163,0.11123736852604788,0.19763977175609554,medium risk
ARG,Argentina,Latin America & Caribbean,Upper middle income,2005,0.5167648459232616,0.8875352088422558,0.4104845384201477,0.0815308653143409,0.17583847375442496,medium risk
ARG,Argentina,Latin America & Caribbean,Upper middle income,2006,0.5202223195568424,0.8899330152987669,0.40100045778704896,0.11916979761712065,0.17382337639101877,medium risk
ARG,Argentina,Latin America & Caribbean,Upper middle income,2007,0.5106518629293374,0.8833932253824935,0.3904108184110476,0.09819284200037164,0.1696160063531333,medium risk
ARG,Argentina,Latin America & Caribbean,Upper middle income,2008,0.5105660268650948,0.8845156535837961,0.38571339378029507,0.0974646362927403,0.1761736790238456,medium risk
ARG,Argentina,Latin America & Caribbean,Upper middle income,2009,0.5152609823055334,0.8838113117058546,0.3892347597543183,0.13241748590152047,0.16735604541112,medium risk
ARG,Argentina,Latin America & Caribbean,Upper middle income,2010,0.5035334075559477,0.8764976605838563,0.37551528539041723,0.09877601082539757,0.1697557072098024,medium risk
ARG,Argentina,Latin America & Caribbean,Upper middle income,2011,0.5020068704753882,0.8741538151941494,0.37359354548194756,0.10138993751643047,0.1670586008378636,medium risk
ARG,Argentina,Latin America & Caribbean,Upper middle income,2012,0.5032127054717423,0.8753046665123905,0.37568594277008366,0.10046023950139894,0.16877346740367472,medium risk
ARG,Argentina,Latin America & Caribbean,Upper middle income,2013,0.4953494780555952,0.8711238390275768,0.36870239553119677,0.07214280138548487,0.16978535718255142,low risk
ARG,Argentina,Latin America & Caribbean,Upper middle income,2014,0.4949427198949081,0.8589378940887928,0.37490165377796253,0.08728463404345221,0.17202914012989606,low risk
ARG,Argentina,Latin America & Caribbean,Upper middle income,2015,0.48561720496808436,0.8301925822216278,0.3754849465290837,0.10157371857180415,0.17105753556624992,low risk
ARG,Argentina,Latin America & Caribbean,Upper middle income,2016,0.49078911101029227,0.8562026424129765,0.3729917694398276,0.0792688842404655,0.1634679371805568,low risk
ARG,Argentina,Latin America & Caribbean,Upper middle income,2017,0.4926843889359661,0.8576918726613249,0.36825348488019405,0.09649229842755484,0.16438499762163136,low risk
ARG,Argentina,Latin America & Caribbean,Upper middle income,2018,0.5019430015617521,0.8822175884841658,0.37651943072981287,0.07080427525366406,0.16986330440728187,medium risk
ARG,Argentina,Latin America & Caribbean,Upper middle income,2019,0.49288448021761155,0.8454814189361393,0.3849119550353585,0.08804979135007839,0.17340571620024367,low risk
ARG,Argentina,Latin America & Caribbean,Upper middle income,2020,0.4951622138107825,0.849334058039209,0.3959148764360345,0.07237142862426832,0.17198942247098878,low risk
ARM,Armenia,Europe & Central Asia,Upper middle income,2000,0.5300360444837361,0.9254868135834984,0.34295325494022805,0.1437382431901348,0.23596404059832057,medium risk
ARM,Armenia,Europe & Central Asia,Upper middle income,2001,0.5416992985619575,0.9245634052123477,0.35195479301208865,0.22415490485042347,0.21776175230552258,medium risk
ARM,Armenia,Europe & Central Asia,Upper middle income,2002,0.5391560629776027,0.9233220828587774,0.34119136648774484,0.2277808371129643,0.22201796213882366,medium risk
ARM,Armenia,Europe & Central Asia,Upper middle income,2003,0.5276190025098642,0.9233101322520784,0.3334415768473904,0.1833471940828069,0.20506931628263114,medium risk
ARM,Armenia,Europe & Central Asia,Upper middle income,2004,0.5216015615279792,0.9179752472251292,0.336766659066933,0.13669329237840022,0.2191831404072502,medium risk
ARM,Armenia,Europe & Central Asia,Upper middle income,2005,0.5244747475859175,0.9147751046400115,0.3335475562784717,0.1729410884622172,0.21706183718025848,medium risk
ARM,Armenia,Europe & Central Asia,Upper middle income,2006,0.5198858764017998,0.9093324840179063,0.32614086878148174,0.1672520839857641,0.22148539708218756,medium risk
ARM,Armenia,Europe & Central Asia,Upper middle income,2007,0.5183646913361939,0.9054700729768563,0.3250761452002698,0.1879616568245064,0.203063800411296,medium risk
ARM,Armenia,Europe & Central Asia,Upper middle income,2008,0.505630333665238,0.9035847897256439,0.32298680868544977,0.10584670557423531,0.2094891288880682,medium risk
ARM,Armenia,Europe & Central Asia,Upper middle income,2009,0.5099631981851857,0.9040496110232222,0.32991452517015407,0.1260189259511708,0.20310771554783286,medium risk
ARM,Armenia,Europe & Central Asia,Upper middle income,2010,0.5136914228153406,0.9089565698781527,0.32663115124791803,0.13984023663359005,0.20762275996443783,medium risk
ARM,Armenia,Europe & Central Asia,Upper middle income,2011,0.504323168344575,0.9051235604819965,0.3212869853872457,0.09279206429670596,0.21312559260731187,medium risk
ARM,Armenia,Europe & Central Asia,Upper middle income,2012,0.4991283835881277,0.8836342574593505,0.3221843254014233,0.12104429486597713,0.20575159169375953,low risk
ARM,Armenia,Europe & Central Asia,Upper middle income,2013,0.4945210067658339,0.8797452283132908,0.32503210186372555,0.09250990479515778,0.20824532774750837,low risk
ARM,Armenia,Europe & Central Asia,Upper middle income,2014,0.4936616127339273,0.8762468120813323,0.3270047098095014,0.07610932922278227,0.2243005038341774,low risk
ARM,Armenia,Europe & Central Asia,Upper middle income,2015,0.49303841419425426,0.871777887090954,0.3270979250361984,0.08509462953118115,0.22289124944890623,low risk
ARM,Armenia,Europe & Central Asia,Upper middle income,2016,0.4986772274409814,0.8760536384672357,0.3282934666476644,0.09373067177766488,0.23805420862092064,low risk
ARM,Armenia,Europe & Central Asia,Upper middle income,2017,0.4988511843204699,0.877616173943871,0.32799559018233654,0.09326825641234877,0.23610532817578805,low risk
ARM,Armenia,Europe & Central Asia,Upper middle income,2018,0.4990274561830331,0.8851560614163043,0.3331846522165236,0.07110418028416805,0.22896005939286046,low risk
ARM,Armenia,Europe & Central Asia,Upper middle income,2019,0.4996117480402723,0.8890676956426,0.32902487017553395,0.07439970815168866,0.22744835005212544,low risk
ARM,Armenia,Europe & Central Asia,Upper middle income,2020,0.5040215194602776,0.88742749591765,0.322455100427778,0.10576802375797323,0.24299191600792155,medium risk
ASM,American Samoa,East Asia & Pacific,High income,2000,0.5225933030254053,0.8307756206037117,0.4106264886067179,0.2735889439332009,0.17371177741283417,medium risk
ASM,American Samoa,East Asia & Pacific,High income,2001,0.5069417124189081,0.8121900393500323,0.38787575320842355,0.27234686808914843,0.16567293668663868,medium risk
ASM,American Samoa,East Asia & Pacific,High income,2002,0.5095541056701066,0.8161358702696048,0.3896227727201951,0.27964426892899513,0.16177523604571264,medium risk
ASM,American Samoa,East Asia & Pacific,High income,2003,0.5093996968360872,0.8181801506874649,0.39840857704505406,0.2581198192561756,0.15924727039439154,medium risk
ASM,American Samoa,East Asia & Pacific,High income,2004,0.4979924657068041,0.8098896405156014,0.37904560588236513,0.23466671972588363,0.16748613184647626,low risk
ASM,American Samoa,East Asia & Pacific,High income,2005,0.4993830160699835,0.8074722576385297,0.39308106785615576,0.2229954331086286,0.1668031846095371,low risk
ASM,American Samoa,East Asia & Pacific,High income,2006,0.4972686130284655,0.8029266482053289,0.39008172358260024,0.22526620166414613,0.1685567094795462,low risk
ASM,American Samoa,East Asia & Pacific,High income,2007,0.48835738940111395,0.8021208103987773,0.3789627592792828,0.20209890514643708,0.15670267790568407,low risk
ASM,American Samoa,East Asia & Pacific,High income,2008,0.48596055338934857,0.7927571887963176,0.3821150051053282,0.2059963131099275,0.15549152915155948,low risk
ASM,American Samoa,East Asia & Pacific,High income,2009,0.48062983196912523,0.7901843086626031,0.385474190997925,0.20309381982444139,0.12299852154026833,low risk
ASM,American Samoa,East Asia & Pacific,High income,2010,0.47996019773597126,0.7883091744491699,0.37703663863298487,0.18483834174006478,0.1586652340359875,low risk
ASM,American Samoa,East Asia & Pacific,High income,2011,0.47483914618865336,0.7847043816328366,0.37203592556337767,0.17110322271489722,0.15787421639513885,low risk
ASM,American Samoa,East Asia & Pacific,High income,2012,0.46913388314260657,0.7779615827556644,0.3705786934001675,0.15559876715353038,0.15623884631507323,low risk
